fecha,sector,region,producto,unidades,monto
2026-05-12,Sector 1,Oceanía,Agua,2,4000
2026-05-12,Sector 1,Oceanía,Cola Original,1,5510
2026-05-12,Sector 4,África,Sprite,4,17090
2026-05-12,Sector 2,Asia,Agua,4,9890
2026-05-12,Sector 3,Europa,Sprite,2,6650
2026-05-12,Sector 3,Europa,Cola Zero,1,6730
2026-05-13,Sector 3,Asia,Agua,2,5010
2026-05-13,Sector 4,Oceanía,Sprite,2,6650
2026-05-13,Sector 4,África,Sprite,5,20630
2026-05-13,Sector 1,Asia,Agua,2,6120
2026-05-13,Sector 5,América,Fanta,1,4890
2026-05-13,Sector 4,África,Fanta,6,19970
2026-05-13,Sector 1,América,Sprite,1,4950
2026-05-13,Sector 2,Europa,Agua,2,5820
2026-05-13,Sector 1,Asia,Cola Original,3,11670
2026-05-13,Sector 5,Asia,Cola Original,3,13360
2026-05-14,Sector 3,Europa,Cola Zero,1,6870
2026-05-14,Sector 5,América,Cola Zero,1,5620
2026-05-14,Sector 1,América,Fanta,1,4560
2026-05-14,Sector 3,Europa,Cola Original,2,7240
2026-05-14,Sector 4,Asia,Sprite,4,16360
2026-05-14,Sector 1,Europa,Agua,2,5400
2026-05-14,Sector 4,Oceanía,Sprite,2,5750
2026-05-14,Sector 4,América,Cola Zero,1,6910
2026-05-15,Sector 1,África,Cola Zero,4,16840
2026-05-15,Sector 3,África,Agua,4,9630
2026-05-15,Sector 5,África,Sprite,4,16480
2026-05-15,Sector 5,Europa,Cola Original,2,10350
2026-05-15,Sector 1,África,Cola Zero,3,14080
2026-05-15,Sector 3,Europa,Agua,2,5210
2026-05-15,Sector 1,Oceanía,Cola Zero,1,4670
2026-05-15,Sector 5,América,Cola Zero,1,7050
2026-05-15,Sector 4,Asia,Sprite,3,11000
2026-05-15,Sector 1,América,Sprite,1,4910
2026-05-15,Sector 1,Europa,Sprite,2,5840
2026-05-15,Sector 3,Oceanía,Agua,2,4060
2026-05-16,Sector 5,América,Agua,2,4670
2026-05-16,Sector 2,Europa,Cola Original,2,10800
2026-05-16,Sector 3,Asia,Agua,3,6630
2026-05-16,Sector 2,Europa,Cola Zero,2,10100
2026-05-16,Sector 2,África,Cola Zero,4,18260
2026-05-16,Sector 1,Europa,Sprite,2,8030
2026-05-16,Sector 5,África,Cola Zero,3,14880
2026-05-16,Sector 5,África,Agua,5,11860
2026-05-16,Sector 1,Asia,Sprite,2,8100
2026-05-16,Sector 1,América,Agua,1,3680
2026-05-17,Sector 4,Asia,Agua,5,12910
2026-05-17,Sector 4,Oceanía,Sprite,2,7550
2026-05-17,Sector 4,América,Sprite,2,5780
2026-05-17,Sector 4,Oceanía,Fanta,2,6100
2026-05-17,Sector 5,América,Fanta,1,4040
2026-05-18,Sector 4,Europa,Cola Original,3,15240
2026-05-18,Sector 5,Asia,Agua,3,7800
2026-05-18,Sector 5,África,Sprite,4,14010
2026-05-18,Sector 3,Europa,Agua,2,4450
2026-05-18,Sector 5,África,Cola Original,4,20040
2026-05-18,Sector 3,Oceanía,Fanta,1,3270
2026-05-18,Sector 3,Oceanía,Agua,1,3050
2026-05-18,Sector 4,Europa,Cola Zero,2,10970
2026-05-18,Sector 5,Asia,Agua,3,7640
2026-05-18,Sector 4,Oceanía,Agua,2,6290
2026-05-18,Sector 1,África,Fanta,3,9250
2026-05-19,Sector 5,África,Agua,5,13910
2026-05-19,Sector 3,Asia,Cola Original,2,7000
2026-05-19,Sector 1,Oceanía,Fanta,1,4950
2026-05-19,Sector 1,Asia,Sprite,2,8770
2026-05-19,Sector 4,Europa,Fanta,2,7920
2026-05-19,Sector 1,África,Sprite,3,12680
2026-05-19,Sector 5,Asia,Cola Zero,3,12380
2026-05-19,Sector 4,América,Fanta,2,7160
2026-05-19,Sector 2,África,Sprite,3,12300
2026-05-20,Sector 5,Europa,Fanta,2,8600
2026-05-20,Sector 3,Oceanía,Sprite,1,3970
2026-05-20,Sector 3,Asia,Fanta,2,7450
2026-05-20,Sector 1,América,Fanta,1,4310
2026-05-20,Sector 1,Oceanía,Cola Zero,1,5520
2026-05-21,Sector 5,Oceanía,Fanta,2,6110
2026-05-21,Sector 4,África,Sprite,5,18840
2026-05-21,Sector 1,África,Cola Zero,3,15190
2026-05-21,Sector 2,Europa,Fanta,3,9410
2026-05-21,Sector 1,África,Cola Original,3,14810
2026-05-21,Sector 5,Europa,Fanta,2,6540
2026-05-21,Sector 2,Europa,Agua,2,6350
2026-05-21,Sector 5,América,Fanta,1,5060
2026-05-21,Sector 4,Europa,Cola Original,2,10530
2026-05-21,Sector 4,Europa,Cola Zero,3,15420
2026-05-21,Sector 4,América,Cola Original,2,9460
2026-05-21,Sector 1,Oceanía,Cola Original,1,6200
2026-05-21,Sector 2,África,Cola Zero,4,19490
2026-05-21,Sector 1,América,Fanta,1,3940
2026-05-21,Sector 2,África,Cola Zero,5,22610
2026-05-21,Sector 2,África,Sprite,4,15160
2026-05-22,Sector 2,África,Agua,6,14470
2026-05-22,Sector 5,América,Fanta,2,5850
2026-05-22,Sector 3,América,Fanta,1,4230
2026-05-22,Sector 1,Asia,Agua,2,5470
2026-05-22,Sector 3,Europa,Fanta,2,6120
2026-05-22,Sector 5,Europa,Cola Zero,2,11270
2026-05-22,Sector 2,África,Fanta,5,15860
2026-05-22,Sector 5,Asia,Cola Original,3,11650
2026-05-22,Sector 3,África,Agua,3,8980
2026-05-23,Sector 1,América,Sprite,1,3690
2026-05-23,Sector 4,América,Cola Zero,2,10580
2026-05-23,Sector 2,América,Sprite,1,5660
2026-05-23,Sector 1,Oceanía,Cola Zero,1,5320
2026-05-23,Sector 3,Asia,Fanta,2,5780
2026-05-23,Sector 5,África,Agua,4,9910
2026-05-23,Sector 1,América,Sprite,1,4290
2026-05-23,Sector 2,Oceanía,Sprite,2,5840
2026-05-23,Sector 3,Oceanía,Cola Zero,1,5340
2026-05-23,Sector 5,Oceanía,Agua,2,5070
2026-05-24,Sector 1,Asia,Cola Original,2,8180
2026-05-24,Sector 2,Europa,Agua,3,7730
2026-05-24,Sector 3,Oceanía,Cola Original,1,5780
2026-05-24,Sector 5,África,Fanta,3,10690
2026-05-24,Sector 3,Oceanía,Sprite,1,4060
2026-05-24,Sector 2,Europa,Sprite,3,9830
2026-05-24,Sector 4,Asia,Agua,5,12240
2026-05-25,Sector 4,América,Sprite,2,7540
2026-05-25,Sector 4,Europa,Cola Original,3,12470
2026-05-25,Sector 2,Asia,Cola Original,3,11580
2026-05-25,Sector 3,Europa,Cola Original,2,7280
2026-05-25,Sector 1,América,Cola Zero,1,5240
2026-05-25,Sector 3,Oceanía,Fanta,1,4080
2026-05-25,Sector 2,África,Cola Original,3,14460
2026-05-25,Sector 5,Oceanía,Cola Original,1,5750
2026-05-25,Sector 4,Asia,Cola Zero,4,18380
2026-05-26,Sector 5,Asia,Cola Original,2,11120
2026-05-26,Sector 4,Europa,Fanta,3,10990
2026-05-27,Sector 1,Oceanía,Sprite,1,3780
2026-05-27,Sector 1,América,Fanta,1,5030
2026-05-27,Sector 1,Oceanía,Agua,1,3670
2026-05-27,Sector 4,América,Fanta,2,7050
2026-05-27,Sector 2,África,Cola Zero,4,17370
2026-05-27,Sector 2,África,Fanta,5,16560
2026-05-27,Sector 5,Europa,Agua,2,5400
2026-05-27,Sector 2,África,Agua,5,11940
2026-05-27,Sector 3,África,Sprite,3,10200
2026-05-27,Sector 4,África,Sprite,4,17030
2026-05-27,Sector 5,Europa,Cola Original,2,10150
2026-05-27,Sector 1,Oceanía,Agua,1,3880
2026-05-28,Sector 3,Oceanía,Agua,2,4050
2026-05-28,Sector 5,Asia,Cola Original,2,11080
2026-05-28,Sector 2,Asia,Sprite,3,11050
2026-05-28,Sector 3,África,Cola Original,3,11320
2026-05-28,Sector 5,Asia,Fanta,3,10280
2026-05-28,Sector 2,África,Sprite,4,15900
2026-05-28,Sector 5,Asia,Sprite,2,9150
2026-05-28,Sector 5,Oceanía,Cola Zero,1,5460
2026-05-28,Sector 2,Asia,Fanta,3,11300
2026-05-28,Sector 3,Europa,Cola Original,2,8220
2026-05-28,Sector 4,Asia,Cola Original,4,18410
2026-05-28,Sector 3,Oceanía,Fanta,1,4040
2026-06-01,Sector 3,Oceanía,Cola Zero,1,4260
2026-06-01,Sector 1,América,Agua,1,3100
2026-06-01,Sector 4,Oceanía,Agua,2,5700
2026-06-01,Sector 3,América,Fanta,1,3240
2026-06-01,Sector 4,Oceanía,Sprite,2,8740
2026-06-01,Sector 3,Europa,Sprite,1,5480
2026-06-01,Sector 5,Oceanía,Agua,2,4610
2026-06-01,Sector 3,Europa,Cola Zero,2,8110
2026-06-02,Sector 4,Europa,Sprite,3,12260
2026-06-02,Sector 4,África,Agua,6,16060
2026-06-02,Sector 1,América,Cola Zero,1,5010
2026-06-03,Sector 1,Oceanía,Cola Original,1,5780
2026-06-03,Sector 3,África,Cola Original,2,9920
2026-06-03,Sector 3,América,Sprite,1,4570
2026-06-03,Sector 5,Asia,Cola Original,2,10800
2026-06-03,Sector 5,Europa,Cola Original,2,8930
2026-06-03,Sector 1,África,Fanta,3,9900
2026-06-03,Sector 3,América,Cola Zero,1,4200
2026-06-04,Sector 1,América,Sprite,1,4780
2026-06-04,Sector 2,Europa,Agua,2,6260
2026-06-04,Sector 1,Asia,Agua,2,6110
2026-06-04,Sector 5,Oceanía,Fanta,1,5160
2026-06-04,Sector 3,Europa,Agua,2,5920
2026-06-05,Sector 4,África,Agua,5,13660
2026-06-05,Sector 1,Asia,Sprite,2,9030
2026-06-05,Sector 5,América,Cola Zero,1,5110
2026-06-05,Sector 5,África,Sprite,3,11250
2026-06-05,Sector 1,Asia,Fanta,2,6410
2026-06-05,Sector 3,América,Agua,1,3890
2026-06-06,Sector 2,Oceanía,Cola Original,2,6890
2026-06-06,Sector 3,América,Cola Zero,1,4720
2026-06-06,Sector 2,África,Sprite,4,16370
2026-06-06,Sector 2,Europa,Sprite,3,9680
2026-06-06,Sector 1,América,Cola Original,1,5100
2026-06-06,Sector 2,Oceanía,Agua,2,5240
2026-06-06,Sector 2,América,Sprite,2,5810
2026-06-06,Sector 1,Asia,Cola Zero,2,10540
2026-06-06,Sector 1,Oceanía,Agua,1,3120
2026-06-06,Sector 2,Asia,Cola Zero,3,14640
2026-06-06,Sector 1,Europa,Fanta,2,5260
2026-06-06,Sector 4,América,Agua,2,5020
2026-06-06,Sector 3,Europa,Sprite,2,7170
2026-06-06,Sector 5,América,Cola Zero,1,6590
2026-06-06,Sector 4,África,Sprite,5,18480
2026-06-07,Sector 4,África,Agua,6,15480
2026-06-07,Sector 5,Oceanía,Agua,2,4900
2026-06-07,Sector 3,América,Agua,1,3340
2026-06-07,Sector 1,Asia,Fanta,2,8510
2026-06-08,Sector 2,Oceanía,Sprite,1,5140
2026-06-08,Sector 4,Europa,Cola Original,3,13780
2026-06-08,Sector 5,África,Cola Original,4,17170
2026-06-08,Sector 1,Asia,Sprite,2,9050
2026-06-08,Sector 4,Oceanía,Cola Original,2,7910
2026-06-08,Sector 3,Europa,Cola Original,2,7150
2026-06-08,Sector 4,África,Cola Zero,5,23080
2026-06-08,Sector 5,Oceanía,Agua,2,5170
2026-06-09,Sector 4,América,Cola Zero,2,8620
2026-06-09,Sector 4,Asia,Cola Zero,4,18420
2026-06-09,Sector 1,Europa,Sprite,2,7160
2026-06-09,Sector 3,África,Sprite,3,11400
2026-06-09,Sector 2,Oceanía,Sprite,2,6980
2026-06-09,Sector 5,África,Cola Zero,4,20960
2026-06-09,Sector 2,América,Cola Original,2,6890
2026-06-09,Sector 1,Asia,Sprite,2,8950
2026-06-10,Sector 1,África,Cola Zero,4,17790
2026-06-10,Sector 5,Europa,Cola Zero,2,9050
2026-06-10,Sector 3,Europa,Cola Original,2,6810
2026-06-10,Sector 4,Asia,Cola Zero,3,14990
2026-06-10,Sector 2,Asia,Cola Original,3,13940
2026-06-10,Sector 4,Oceanía,Cola Zero,2,8300
2026-06-10,Sector 3,África,Cola Original,3,11730
2026-06-10,Sector 3,Asia,Fanta,2,8450
2026-06-10,Sector 1,Oceanía,Cola Zero,1,5860
2026-06-10,Sector 1,África,Agua,3,8620
2026-06-11,Sector 1,América,Sprite,1,4820
2026-06-11,Sector 4,Oceanía,Cola Zero,2,10410
2026-06-11,Sector 1,África,Cola Original,4,16760
2026-06-11,Sector 3,América,Cola Zero,1,4740
2026-06-11,Sector 3,América,Cola Zero,1,5300
2026-06-11,Sector 1,África,Sprite,3,10800
2026-06-11,Sector 1,América,Cola Original,1,5010
2026-06-11,Sector 4,África,Agua,5,13140
2026-06-12,Sector 1,Europa,Agua,2,5030
2026-06-12,Sector 2,Asia,Cola Original,3,11790
2026-06-12,Sector 5,África,Fanta,4,13170
2026-06-12,Sector 4,Europa,Cola Original,3,13580
2026-06-12,Sector 5,África,Fanta,4,13310
2026-06-12,Sector 4,África,Fanta,6,20560
2026-06-12,Sector 1,Asia,Fanta,2,7420
2026-06-12,Sector 5,Oceanía,Sprite,1,5080
2026-06-12,Sector 2,Europa,Sprite,2,9120
2026-06-12,Sector 1,Asia,Cola Zero,2,10830
2026-06-13,Sector 1,Asia,Sprite,2,9060
2026-06-13,Sector 1,América,Agua,2,4140
2026-06-13,Sector 5,Oceanía,Cola Zero,1,6380
2026-06-13,Sector 1,América,Fanta,1,4490
2026-06-13,Sector 5,Oceanía,Agua,2,4000
2026-06-13,Sector 5,Oceanía,Fanta,2,5350
2026-06-13,Sector 3,Oceanía,Cola Zero,1,4480
2026-06-13,Sector 3,América,Sprite,1,4490
2026-06-13,Sector 1,Oceanía,Cola Zero,1,4860
2026-06-13,Sector 2,Oceanía,Cola Zero,1,6880
2026-06-14,Sector 1,Asia,Cola Original,2,10290
2026-06-14,Sector 3,África,Agua,4,10470
2026-06-14,Sector 2,Oceanía,Sprite,1,4890
2026-06-14,Sector 4,Europa,Agua,3,7860
2026-06-14,Sector 5,Oceanía,Agua,1,3640
2026-06-14,Sector 3,Oceanía,Cola Original,1,4930
2026-06-14,Sector 3,Asia,Fanta,2,8210
2026-06-14,Sector 5,África,Fanta,4,13260
2026-06-14,Sector 5,África,Sprite,3,12820
2026-06-14,Sector 3,Oceanía,Cola Original,1,4540
2026-06-15,Sector 1,América,Cola Original,1,5070
2026-06-15,Sector 4,América,Cola Zero,2,9520
2026-06-15,Sector 1,Asia,Agua,3,8220
2026-06-15,Sector 5,África,Cola Original,3,14310
2026-06-15,Sector 4,África,Cola Original,5,22090
2026-06-15,Sector 2,América,Fanta,1,5060
2026-06-15,Sector 3,Oceanía,Cola Original,1,4570
2026-06-15,Sector 3,Asia,Fanta,2,6590
2026-06-16,Sector 2,América,Cola Original,1,5750
2026-06-16,Sector 1,América,Fanta,1,4620
2026-06-16,Sector 3,Oceanía,Agua,1,2930
2026-06-16,Sector 1,América,Sprite,1,4530
2026-06-16,Sector 3,Oceanía,Sprite,1,4290
2026-06-16,Sector 3,América,Sprite,1,3980
2026-06-16,Sector 5,Oceanía,Cola Zero,1,6950
2026-06-16,Sector 5,Asia,Cola Original,3,11720
2026-06-16,Sector 1,Asia,Cola Zero,2,9970
2026-06-16,Sector 5,África,Sprite,3,13190
2026-06-17,Sector 2,América,Cola Zero,1,5740
2026-06-17,Sector 5,África,Fanta,3,10770
2026-06-17,Sector 1,Asia,Cola Original,2,10270
2026-06-17,Sector 3,América,Agua,1,3580
2026-06-17,Sector 5,Europa,Cola Zero,2,11040
2026-06-18,Sector 5,Asia,Agua,4,9720
2026-06-18,Sector 4,América,Cola Original,2,7110
2026-06-18,Sector 1,África,Sprite,3,12070
2026-06-18,Sector 2,Oceanía,Cola Zero,2,8700
2026-06-18,Sector 4,África,Fanta,6,20130
2026-06-18,Sector 1,América,Cola Zero,1,4910
2026-06-18,Sector 2,América,Cola Original,1,5220
2026-06-18,Sector 5,Asia,Cola Zero,3,13280
2026-06-18,Sector 2,América,Cola Original,1,5900
2026-06-18,Sector 1,Asia,Agua,2,5880
2026-06-18,Sector 1,Europa,Cola Zero,2,9970
2026-06-18,Sector 2,América,Cola Original,1,6680
2026-06-18,Sector 2,África,Cola Zero,4,20640
2026-06-18,Sector 1,África,Sprite,4,13930
2026-06-18,Sector 5,África,Agua,5,13690
2026-06-19,Sector 5,África,Fanta,3,11240
2026-06-19,Sector 1,Europa,Fanta,2,5260
2026-06-19,Sector 4,Oceanía,Cola Original,2,7890
2026-06-19,Sector 5,Europa,Fanta,2,6840
2026-06-19,Sector 5,Europa,Cola Zero,2,9640
2026-06-20,Sector 4,Europa,Sprite,3,12350
2026-06-20,Sector 4,Asia,Cola Original,4,17890
2026-06-20,Sector 3,América,Sprite,1,4040
2026-06-20,Sector 3,Europa,Sprite,1,4860
2026-06-20,Sector 2,América,Fanta,1,4360
2026-06-20,Sector 4,Europa,Agua,3,9040
2026-06-20,Sector 1,Oceanía,Fanta,1,4150
2026-06-20,Sector 2,Asia,Cola Zero,3,13550
2026-06-21,Sector 1,Europa,Fanta,2,6830
2026-06-21,Sector 5,África,Cola Original,3,13250
2026-06-21,Sector 2,Oceanía,Cola Zero,1,5930
2026-06-21,Sector 3,Asia,Fanta,2,6080
2026-06-21,Sector 3,África,Sprite,3,11730
2026-06-21,Sector 1,África,Sprite,3,10150
2026-06-21,Sector 1,Asia,Sprite,2,7670
2026-06-21,Sector 3,América,Cola Zero,1,4230
2026-06-21,Sector 1,América,Cola Zero,1,6280
2026-06-21,Sector 5,Asia,Cola Zero,3,14170
2026-06-21,Sector 5,Asia,Fanta,3,10960
2026-06-22,Sector 4,Oceanía,Agua,3,6590
2026-06-22,Sector 3,América,Fanta,1,3990
2026-06-22,Sector 5,África,Cola Original,4,18010
2026-06-22,Sector 3,América,Cola Original,1,4860
2026-06-22,Sector 1,Europa,Sprite,2,7690
2026-06-22,Sector 3,Europa,Cola Zero,2,8940
2026-06-22,Sector 2,Europa,Agua,3,6760
2026-06-23,Sector 5,Asia,Fanta,3,10350
2026-06-23,Sector 2,Asia,Sprite,3,13100
2026-06-23,Sector 3,Oceanía,Cola Zero,1,5540
2026-06-23,Sector 1,África,Cola Zero,3,13880
2026-06-23,Sector 4,Asia,Cola Zero,3,15170
2026-06-24,Sector 2,Asia,Cola Original,2,11000
2026-06-24,Sector 2,Oceanía,Cola Zero,2,8460
2026-06-24,Sector 2,Europa,Cola Original,2,10240
2026-06-25,Sector 2,Asia,Sprite,2,8710
2026-06-25,Sector 3,América,Cola Original,1,4710
2026-06-25,Sector 3,África,Cola Zero,3,15360
2026-06-25,Sector 5,Oceanía,Agua,2,4400
2026-06-25,Sector 2,Europa,Agua,3,6710
2026-06-25,Sector 4,América,Fanta,2,6270
2026-06-25,Sector 2,Europa,Cola Original,2,9340
2026-06-26,Sector 1,América,Cola Zero,1,6200
2026-06-26,Sector 4,América,Fanta,2,6400
2026-06-26,Sector 1,Europa,Cola Zero,2,8050
2026-06-26,Sector 5,África,Sprite,4,13490
2026-06-26,Sector 5,Oceanía,Fanta,1,4310
2026-06-26,Sector 1,Oceanía,Sprite,1,4600
2026-06-26,Sector 3,Oceanía,Sprite,1,3510
2026-06-26,Sector 2,Europa,Cola Zero,2,10750
2026-06-26,Sector 1,Europa,Cola Zero,2,8060
2026-06-26,Sector 2,Oceanía,Cola Zero,1,7060
2026-06-26,Sector 3,América,Cola Original,1,3780
2026-06-26,Sector 3,Asia,Sprite,2,8920
2026-06-26,Sector 5,Oceanía,Cola Original,1,5460
2026-06-26,Sector 4,Europa,Sprite,3,10220
2026-06-26,Sector 1,América,Agua,2,4140
2026-06-27,Sector 3,Europa,Cola Zero,2,8110
2026-06-27,Sector 2,Oceanía,Agua,2,4400
2026-06-27,Sector 3,Oceanía,Sprite,1,3940
2026-06-27,Sector 2,Oceanía,Cola Original,2,8400
2026-06-27,Sector 3,Oceanía,Fanta,1,3100
2026-06-27,Sector 3,Asia,Agua,3,7600
2026-06-27,Sector 3,Asia,Cola Zero,2,7590
2026-06-27,Sector 4,Europa,Sprite,3,9630
2026-06-28,Sector 3,África,Agua,3,8990
2026-06-28,Sector 1,África,Cola Original,3,15410
2026-06-28,Sector 5,América,Fanta,1,4420
2026-06-28,Sector 2,África,Sprite,5,18010
2026-06-28,Sector 5,Asia,Sprite,3,10250
2026-06-28,Sector 3,América,Sprite,1,3820
2026-06-28,Sector 2,Asia,Cola Zero,2,11140
2026-06-28,Sector 2,Europa,Fanta,2,6950
2026-06-28,Sector 4,Oceanía,Cola Zero,2,10230
2026-07-01,Sector 3,Oceanía,Fanta,1,4170
2026-07-01,Sector 1,Europa,Agua,2,4380
2026-07-01,Sector 1,África,Cola Zero,3,15250
2026-07-01,Sector 1,Asia,Sprite,2,8300
2026-07-01,Sector 1,Europa,Sprite,2,5820
2026-07-01,Sector 1,Europa,Cola Zero,2,7650
2026-07-01,Sector 4,Asia,Sprite,3,12450
2026-07-01,Sector 3,Europa,Cola Zero,2,7460
2026-07-01,Sector 3,África,Fanta,4,12400
2026-07-01,Sector 3,Asia,Sprite,2,6620
2026-07-01,Sector 3,América,Fanta,1,4080
2026-07-01,Sector 3,Europa,Sprite,2,7050
2026-07-02,Sector 1,Europa,Fanta,2,6310
2026-07-02,Sector 3,Oceanía,Fanta,1,3980
2026-07-02,Sector 3,Oceanía,Agua,1,3250
2026-07-02,Sector 3,Oceanía,Sprite,1,4680
2026-07-02,Sector 3,África,Fanta,3,10020
2026-07-02,Sector 5,Oceanía,Fanta,1,4500
2026-07-02,Sector 2,Asia,Agua,3,8150
2026-07-02,Sector 2,Oceanía,Agua,2,3940
2026-07-02,Sector 2,Asia,Cola Original,3,13610
2026-07-03,Sector 2,Asia,Agua,3,8770
2026-07-03,Sector 3,Europa,Fanta,2,6140
2026-07-03,Sector 4,Asia,Sprite,4,13420
2026-07-03,Sector 5,Asia,Sprite,2,8560
2026-07-03,Sector 4,Oceanía,Agua,2,5760
2026-07-03,Sector 1,Oceanía,Agua,1,3750
2026-07-03,Sector 3,América,Fanta,1,3730
2026-07-04,Sector 1,América,Cola Zero,1,5530
2026-07-04,Sector 5,Oceanía,Sprite,2,6510
2026-07-04,Sector 5,Oceanía,Sprite,1,4660
2026-07-04,Sector 2,África,Cola Zero,4,21150
2026-07-04,Sector 1,África,Agua,4,11380
2026-07-04,Sector 5,Asia,Agua,3,8560
2026-07-04,Sector 5,América,Agua,2,3930
2026-07-04,Sector 2,Asia,Cola Original,3,12280
2026-07-04,Sector 2,África,Agua,5,13230
2026-07-04,Sector 1,África,Fanta,3,11260
2026-07-05,Sector 4,Europa,Cola Zero,3,13360
2026-07-05,Sector 3,Oceanía,Agua,1,2790
2026-07-05,Sector 4,Asia,Agua,4,9880
2026-07-05,Sector 3,América,Sprite,1,3050
2026-07-06,Sector 3,Oceanía,Cola Original,1,5120
2026-07-06,Sector 2,Europa,Agua,3,8220
2026-07-06,Sector 1,Oceanía,Agua,2,4460
2026-07-06,Sector 1,América,Cola Zero,1,5820
2026-07-06,Sector 5,América,Cola Original,2,6780
2026-07-06,Sector 1,Europa,Fanta,2,5510
2026-07-06,Sector 5,Oceanía,Fanta,2,5400
2026-07-06,Sector 1,Europa,Agua,2,5210
2026-07-06,Sector 1,Asia,Agua,3,6800
2026-07-06,Sector 5,América,Agua,2,4710
2026-07-06,Sector 3,Europa,Cola Zero,2,8330
2026-07-07,Sector 1,África,Fanta,3,10580
2026-07-07,Sector 1,África,Cola Zero,3,15660
2026-07-07,Sector 4,África,Agua,6,15040
2026-07-07,Sector 3,África,Agua,4,10140
2026-07-07,Sector 3,Asia,Cola Original,2,8380
2026-07-07,Sector 3,Oceanía,Cola Original,1,5510
2026-07-07,Sector 5,Asia,Cola Original,2,9630
2026-07-07,Sector 5,África,Cola Zero,4,18240
2026-07-07,Sector 5,África,Cola Zero,4,21410
2026-07-07,Sector 1,Oceanía,Cola Zero,1,4410
2026-07-08,Sector 4,Asia,Cola Original,3,15510
2026-07-08,Sector 2,Asia,Agua,4,11160
2026-07-08,Sector 3,África,Fanta,3,10740
2026-07-08,Sector 5,Asia,Cola Original,3,12230
2026-07-08,Sector 4,África,Cola Original,5,20490
2026-07-08,Sector 5,América,Fanta,2,5590
2026-07-08,Sector 4,Asia,Cola Zero,4,17510
2026-07-08,Sector 2,Oceanía,Cola Zero,1,6120
2026-07-08,Sector 4,Europa,Agua,3,7120
2026-07-09,Sector 1,Asia,Cola Zero,2,9300
2026-07-09,Sector 1,Europa,Fanta,2,7000
2026-07-09,Sector 2,Oceanía,Cola Original,1,6490
2026-07-09,Sector 3,Asia,Sprite,2,8100
2026-07-09,Sector 1,Europa,Cola Zero,2,9020
2026-07-09,Sector 1,África,Cola Original,4,16660
2026-07-09,Sector 1,Asia,Sprite,2,7700
2026-07-09,Sector 3,América,Agua,1,2820
2026-07-09,Sector 1,América,Cola Zero,1,4620
2026-07-09,Sector 2,Europa,Cola Original,2,8060
2026-07-09,Sector 1,Europa,Cola Original,2,9060
2026-07-10,Sector 1,Oceanía,Sprite,1,5090
2026-07-10,Sector 4,Europa,Cola Zero,3,15000
2026-07-10,Sector 2,Asia,Cola Zero,3,15240
2026-07-10,Sector 2,África,Cola Zero,5,22520
2026-07-10,Sector 1,Europa,Fanta,2,7150
2026-07-10,Sector 5,Europa,Sprite,2,7650
2026-07-10,Sector 4,África,Fanta,6,20810
2026-07-10,Sector 2,Europa,Fanta,3,9500
2026-07-10,Sector 4,América,Cola Original,2,8890
2026-07-10,Sector 1,Europa,Sprite,2,7760
2026-07-11,Sector 2,Asia,Fanta,3,11420
2026-07-11,Sector 5,Europa,Cola Original,2,8630
2026-07-11,Sector 3,Europa,Cola Zero,2,8130
2026-07-11,Sector 4,Asia,Cola Zero,3,15430
2026-07-11,Sector 4,Asia,Agua,4,11610
2026-07-11,Sector 4,Asia,Agua,5,12400
2026-07-11,Sector 2,América,Sprite,1,5170
2026-07-11,Sector 5,Europa,Cola Zero,2,11120
2026-07-11,Sector 4,Asia,Fanta,3,10280
2026-07-12,Sector 3,Oceanía,Cola Original,1,4330
2026-07-12,Sector 3,Europa,Cola Zero,1,5980
2026-07-12,Sector 1,Oceanía,Cola Zero,1,5850
2026-07-12,Sector 4,Europa,Agua,4,10460
2026-07-12,Sector 2,Oceanía,Cola Zero,1,6700
2026-07-12,Sector 2,Asia,Sprite,3,12050
2026-07-13,Sector 1,Oceanía,Sprite,1,4120
2026-07-13,Sector 3,África,Cola Zero,2,11490
2026-07-13,Sector 2,América,Fanta,1,5070
2026-07-13,Sector 5,Asia,Sprite,2,9170
2026-07-13,Sector 5,Europa,Agua,3,6880
2026-07-13,Sector 3,Asia,Cola Original,2,7450
2026-07-13,Sector 5,Europa,Sprite,3,9570
2026-07-13,Sector 1,América,Cola Zero,1,5370
2026-07-13,Sector 1,Europa,Sprite,2,7050
2026-07-13,Sector 1,Europa,Fanta,2,5900
2026-07-13,Sector 3,Asia,Fanta,2,8060
2026-07-13,Sector 4,América,Sprite,2,8290
2026-07-13,Sector 5,Europa,Sprite,3,9590
2026-07-14,Sector 5,Asia,Cola Zero,3,12560
2026-07-14,Sector 4,África,Sprite,6,23160
2026-07-14,Sector 4,Europa,Cola Original,3,11850
2026-07-14,Sector 3,África,Sprite,2,8800
2026-07-14,Sector 4,Oceanía,Sprite,2,8700
2026-07-14,Sector 3,África,Cola Zero,3,15390
2026-07-14,Sector 5,América,Agua,2,4920
2026-07-14,Sector 2,América,Cola Original,1,6130
2026-07-14,Sector 4,Asia,Cola Original,3,13260
2026-07-14,Sector 4,África,Fanta,4,14300
2026-07-14,Sector 3,Europa,Agua,2,4850
2026-07-14,Sector 1,Asia,Fanta,2,7690
2026-07-15,Sector 2,África,Cola Original,4,19230
2026-07-15,Sector 1,Asia,Cola Zero,2,10020
